name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,output_type,gtex_tissue,histone_mark,transcription_factor
EFO:0001203 TF ChIP-seq BMI1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,BMI1
EFO:0001203 TF ChIP-seq CEBPB,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CEBPB
EFO:0001203 TF ChIP-seq CEBPG stably expressing C-terminal eGFP-tagged CEBPG,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,CEBPG
EFO:0001203 TF ChIP-seq CHD1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CHD1
EFO:0001203 TF ChIP-seq CLOCK,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CLOCK
EFO:0001203 TF ChIP-seq CREB1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CREB1
EFO:0001203 TF ChIP-seq CTBP1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CTBP1
EFO:0001203 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
EFO:0001203 TF ChIP-seq CUX1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CUX1
EFO:0001203 TF ChIP-seq DPF2,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,DPF2
EFO:0001203 TF ChIP-seq E2F1 stably expressing N-terminal HA-tagged E2F1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,E2F1
EFO:0001203 TF ChIP-seq EGR1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,EGR1
EFO:0001203 TF ChIP-seq ELF1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ELF1
EFO:0001203 TF ChIP-seq ELK1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ELK1
EFO:0001203 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,EP300
EFO:0001203 TF ChIP-seq ESR1 genetically modified (insertion) using CRISPR targeting H. sapiens ESR1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ESR1
EFO:0001203 TF ChIP-seq FOS,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,FOS
EFO:0001203 TF ChIP-seq FOSL2,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,FOSL2
EFO:0001203 TF ChIP-seq FOSL2 stably expressing C-terminal eGFP-tagged FOSL2,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,FOSL2
EFO:0001203 TF ChIP-seq FOXA1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,FOXA1
EFO:0001203 TF ChIP-seq FOXM1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,FOXM1
EFO:0001203 TF ChIP-seq GABPA,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,GABPA
EFO:0001203 TF ChIP-seq GATA3,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,GATA3
EFO:0001203 TF ChIP-seq HCFC1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,HCFC1
EFO:0001203 TF ChIP-seq HDAC2,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,HDAC2
EFO:0001203 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,JUND
EFO:0001203 TF ChIP-seq KLF4 stably expressing C-terminal eGFP-tagged KLF4,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,KLF4
EFO:0001203 TF ChIP-seq KLF9 stably expressing C-terminal eGFP-tagged KLF9,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,KLF9
EFO:0001203 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,MAFK
EFO:0001203 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MAX
EFO:0001203 TF ChIP-seq MAZ,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,MAZ
EFO:0001203 TF ChIP-seq MBD2,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MBD2
EFO:0001203 TF ChIP-seq MNT,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,MNT
EFO:0001203 TF ChIP-seq MSX2 genetically modified (insertion) using CRISPR targeting H. sapiens MSX2,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,MSX2
EFO:0001203 TF ChIP-seq MYC,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MYC
EFO:0001203 TF ChIP-seq NCOA3,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,NCOA3
EFO:0001203 TF ChIP-seq NFIB,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,NFIB
EFO:0001203 TF ChIP-seq NR2F2,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NR2F2
EFO:0001203 TF ChIP-seq NRF1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,NRF1
EFO:0001203 TF ChIP-seq OVOL1 genetically modified (insertion) using CRISPR targeting H. sapiens OVOL1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,OVOL1
EFO:0001203 TF ChIP-seq PKNOX1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,PKNOX1
EFO:0001203 TF ChIP-seq PML,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,PML
EFO:0001203 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2A
EFO:0001203 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RAD21
EFO:0001203 TF ChIP-seq RAD21 genetically modified (insertion) using CRISPR targeting H. sapiens RAD21,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,RAD21
EFO:0001203 TF ChIP-seq RAD51,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RAD51
EFO:0001203 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,REST
EFO:0001203 TF ChIP-seq RFX1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RFX1
EFO:0001203 TF ChIP-seq RFX5,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RFX5
EFO:0001203 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SIN3A
EFO:0001203 TF ChIP-seq SMARCE1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SMARCE1
EFO:0001203 TF ChIP-seq SPDEF genetically modified (insertion) using CRISPR targeting H. sapiens SPDEF,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,SPDEF
EFO:0001203 TF ChIP-seq SRF,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SRF
EFO:0001203 TF ChIP-seq SUZ12,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SUZ12
EFO:0001203 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TAF1
EFO:0001203 TF ChIP-seq TARDBP,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TARDBP
EFO:0001203 TF ChIP-seq TCF12,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TCF12
EFO:0001203 TF ChIP-seq TCF7L2,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TCF7L2
EFO:0001203 TF ChIP-seq TEAD4,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TEAD4
EFO:0001203 TF ChIP-seq TOE1,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TOE1
EFO:0001203 TF ChIP-seq TRIM22,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TRIM22
EFO:0001203 TF ChIP-seq ZBTB40,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZBTB40
EFO:0001203 TF ChIP-seq ZFX,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZFX
EFO:0001203 TF ChIP-seq ZHX2,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZHX2
EFO:0001203 TF ChIP-seq ZNF217,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF217
EFO:0001203 TF ChIP-seq ZNF24,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF24
EFO:0001203 TF ChIP-seq ZNF444,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF444
EFO:0001203 TF ChIP-seq ZNF574,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF574
EFO:0001203 TF ChIP-seq ZNF579,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF579
EFO:0001203 TF ChIP-seq ZNF687,.,TF ChIP-seq,EFO:0001203,MCF-7,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF687
EFO:0001247 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0001247,T47D,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,JUND
EFO:0001260 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001260,WI38,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
EFO:0002067 TF ChIP-seq ADNP stably expressing C-terminal eGFP-tagged ADNP,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ADNP
EFO:0002067 TF ChIP-seq AFF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,AFF1
EFO:0002067 TF ChIP-seq AFF4 genetically modified (insertion) using CRISPR targeting H. sapiens AFF4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,AFF4
EFO:0002067 TF ChIP-seq AGO1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,AGO1
EFO:0002067 TF ChIP-seq ARID1B,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ARID1B
EFO:0002067 TF ChIP-seq ARID3A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ARID3A
EFO:0002067 TF ChIP-seq ARID4B genetically modified (insertion) using CRISPR targeting H. sapiens ARID4B,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ARID4B
EFO:0002067 TF ChIP-seq ARNT,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ARNT
EFO:0002067 TF ChIP-seq ASH1L,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ASH1L
EFO:0002067 TF ChIP-seq ATF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ATF1
EFO:0002067 TF ChIP-seq ATF1 genetically modified (insertion) using CRISPR targeting H. sapiens ATF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ATF1
EFO:0002067 TF ChIP-seq ATF1 stably expressing C-terminal eGFP-tagged ATF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ATF1
EFO:0002067 TF ChIP-seq ATF2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ATF2
EFO:0002067 TF ChIP-seq ATF3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ATF3
EFO:0002067 TF ChIP-seq ATF3 genetically modified (insertion) using CRISPR targeting H. sapiens ATF3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ATF3
EFO:0002067 TF ChIP-seq ATF3 stably expressing C-terminal eGFP-tagged ATF3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ATF3
EFO:0002067 TF ChIP-seq ATF4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ATF4
EFO:0002067 TF ChIP-seq ATF4 genetically modified (insertion) using CRISPR targeting H. sapiens ATF4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ATF4
EFO:0002067 TF ChIP-seq ATF7,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ATF7
EFO:0002067 TF ChIP-seq BACH1 stably expressing N-terminal eGFP-tagged BACH1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,BACH1
EFO:0002067 TF ChIP-seq BCLAF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BCLAF1
EFO:0002067 TF ChIP-seq BCOR,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,BCOR
EFO:0002067 TF ChIP-seq BHLHE40,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BHLHE40
EFO:0002067 TF ChIP-seq BRD4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BRD4
EFO:0002067 TF ChIP-seq BRD9,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,BRD9
EFO:0002067 TF ChIP-seq BRF2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BRF2
EFO:0002067 TF ChIP-seq C11orf30,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,C11orf30
EFO:0002067 TF ChIP-seq CBFA2T2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CBFA2T2
EFO:0002067 TF ChIP-seq CBFA2T3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CBFA2T3
EFO:0002067 TF ChIP-seq CBFB genetically modified (insertion) using CRISPR targeting H. sapiens CBFB,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,CBFB
EFO:0002067 TF ChIP-seq CBX1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CBX1
EFO:0002067 TF ChIP-seq CBX3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CBX3
EFO:0002067 TF ChIP-seq CC2D1A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CC2D1A
EFO:0002067 TF ChIP-seq CEBPB,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CEBPB
EFO:0002067 TF ChIP-seq CEBPB stably expressing C-terminal eGFP-tagged CEBPB,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,CEBPB
EFO:0002067 TF ChIP-seq CEBPG genetically modified (insertion) using CRISPR targeting H. sapiens CEBPG,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,CEBPG
EFO:0002067 TF ChIP-seq CEBPG stably expressing C-terminal eGFP-tagged CEBPG,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,CEBPG
EFO:0002067 TF ChIP-seq CHAMP1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CHAMP1
EFO:0002067 TF ChIP-seq CHD1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CHD1
EFO:0002067 TF ChIP-seq CHD2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CHD2
EFO:0002067 TF ChIP-seq COPS2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,COPS2
EFO:0002067 TF ChIP-seq CREB1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CREB1
EFO:0002067 TF ChIP-seq CREB1 genetically modified (insertion) using CRISPR targeting H. sapiens CREB1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,CREB1
EFO:0002067 TF ChIP-seq CREB3 stably expressing C-terminal eGFP-tagged CREB3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,CREB3
EFO:0002067 TF ChIP-seq CREB3L1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CREB3L1
EFO:0002067 TF ChIP-seq CREM,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CREM
EFO:0002067 TF ChIP-seq CTBP1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CTBP1
EFO:0002067 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
EFO:0002067 TF ChIP-seq CUX1 genetically modified (insertion) using CRISPR targeting H. sapiens CUX1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,CUX1
EFO:0002067 TF ChIP-seq CXXC5 genetically modified (insertion) using CRISPR targeting H. sapiens CXXC5,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,CXXC5
EFO:0002067 TF ChIP-seq DACH1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,DACH1
EFO:0002067 TF ChIP-seq DDX20,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,DDX20
EFO:0002067 TF ChIP-seq DEAF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,DEAF1
EFO:0002067 TF ChIP-seq DEAF1 genetically modified (insertion) using CRISPR targeting H. sapiens DEAF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,DEAF1
EFO:0002067 TF ChIP-seq DIDO1 stably expressing C-terminal eGFP-tagged DIDO1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,DIDO1
EFO:0002067 TF ChIP-seq DMBX1 genetically modified (insertion) using CRISPR targeting H. sapiens DMBX1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,DMBX1
EFO:0002067 TF ChIP-seq DPF2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,DPF2
EFO:0002067 TF ChIP-seq E2F1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,E2F1
EFO:0002067 TF ChIP-seq E2F1 genetically modified (insertion) using CRISPR targeting H. sapiens E2F1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,E2F1
EFO:0002067 TF ChIP-seq E2F5 genetically modified (insertion) using CRISPR targeting H. sapiens E2F5,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,E2F5
EFO:0002067 TF ChIP-seq E2F8,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,E2F8
EFO:0002067 TF ChIP-seq E4F1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,E4F1
EFO:0002067 TF ChIP-seq EGR1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,EGR1
EFO:0002067 TF ChIP-seq EHMT2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,EHMT2
EFO:0002067 TF ChIP-seq ELF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ELF1
EFO:0002067 TF ChIP-seq ELF1 genetically modified (insertion) using CRISPR targeting H. sapiens ELF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ELF1
EFO:0002067 TF ChIP-seq ELF1 stably expressing C-terminal eGFP-tagged ELF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ELF1
EFO:0002067 TF ChIP-seq ELF4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ELF4
EFO:0002067 TF ChIP-seq ELF4 genetically modified (insertion) using CRISPR targeting H. sapiens ELF4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ELF4
EFO:0002067 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,EP300
EFO:0002067 TF ChIP-seq EP400,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,EP400
EFO:0002067 TF ChIP-seq ESRRA,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ESRRA
EFO:0002067 TF ChIP-seq ETS1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ETS1
EFO:0002067 TF ChIP-seq ETV1 stably expressing C-terminal eGFP-tagged ETV1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ETV1
EFO:0002067 TF ChIP-seq ETV5 genetically modified (insertion) using CRISPR targeting H. sapiens ETV5,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ETV5
EFO:0002067 TF ChIP-seq ETV6,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ETV6
EFO:0002067 TF ChIP-seq FOSL1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,FOSL1
EFO:0002067 TF ChIP-seq FOSL1 stably expressing C-terminal eGFP-tagged FOSL1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,FOSL1
EFO:0002067 TF ChIP-seq FOXA3 genetically modified (insertion) using CRISPR targeting H. sapiens FOXA3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,FOXA3
EFO:0002067 TF ChIP-seq FOXJ2 stably expressing C-terminal eGFP-tagged FOXJ2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,FOXJ2
